me_date,n,ic,p,factor,horizon_m
2019-12-31,1645,0.11168273696126822,5.613080249426306e-06,level,3
2020-01-31,1645,0.1641770361839723,2.0951428455784637e-11,level,3
2020-02-29,1646,0.17721919114285617,4.425137796217765e-13,level,3
2020-03-31,1646,-0.08415945863840747,0.0006310670735950695,level,3
2020-04-30,1646,-0.07904618266871988,0.001329366754201962,level,3
2020-05-31,1652,-0.11214044612856874,4.903044018761775e-06,level,3
2020-06-30,1652,-0.12478278389717065,3.6218428724675136e-07,level,3
2020-07-31,1652,-0.13086038701577207,9.411409393563147e-08,level,3
2020-08-31,1665,-0.15816898753669956,8.581431084171266e-11,level,3
2020-09-30,1666,-0.07170780988339474,0.003406597804789113,level,3
2020-10-31,1667,0.06655739057567406,0.006559014409118666,level,3
2020-11-30,1676,0.051790957626156,0.03399677693385756,level,3
2020-12-31,1676,0.14820898131741214,1.082830897300903e-09,level,3
2021-01-31,1676,-0.18621364674305027,1.5297385883235673e-14,level,3
2021-02-28,1681,-0.02318701380845099,0.3420674739476681,level,3
2021-03-31,1681,-0.04456365212859929,0.06775119274013089,level,3
2021-04-30,1681,0.13391613405443983,3.561558258699758e-08,level,3
2021-05-31,1689,0.040098096158573016,0.09948164452122017,level,3
2021-06-30,1689,-0.025905076300758806,0.28731836132687527,level,3
2021-07-31,1689,-0.05882809031192114,0.015606567930449088,level,3
2021-08-31,1695,-0.09194110905025821,0.00015035135521661094,level,3
2021-09-30,1696,-0.013088262816466986,0.5901398893056092,level,3
2021-10-31,1697,0.007526040764023584,0.7567064878118899,level,3
2021-11-30,1711,-0.04414047212764203,0.06794185944799755,level,3
2021-12-31,1711,0.04148102665411569,0.08628743544930269,level,3
2022-01-31,1715,-0.09484004262260298,8.369198556256177e-05,level,3
2022-02-28,1717,-0.0407460306062408,0.09143957546659526,level,3
2022-03-31,1717,-0.20419226929402215,1.2845309251724124e-17,level,3
2022-04-30,1717,-0.1289554884202578,8.230538707594939e-08,level,3
2022-05-31,1724,-0.18124440036892445,3.379443375778157e-14,level,3
2022-06-30,1724,-0.10482487699214783,1.2928889714471452e-05,level,3
2022-07-31,1724,-0.05530232383800912,0.02165850036511752,level,3
2022-08-31,1728,0.07750232121070771,0.0012631185547185343,level,3
2022-09-30,1729,0.12218095915455807,3.471529867674861e-07,level,3
2022-10-31,1729,0.16933963020633544,1.3655165092549145e-12,level,3
2022-11-30,1741,0.1474709592085339,6.302175131606437e-10,level,3
2022-12-31,1741,0.24597559491427137,2.0854226227601095e-25,level,3
2023-01-31,1742,0.08225231467399406,0.0005896151899746481,level,3
2023-02-28,1744,0.1174292393933815,8.765866848775346e-07,level,3
2023-03-31,1744,0.017007645088827437,0.4778268015207039,level,3
2023-04-30,1744,0.09695461599463426,5.0006157493585734e-05,level,3
2023-05-31,1754,0.12031856586203868,4.3307645223467043e-07,level,3
2023-06-30,1756,0.14380431999285256,1.4193778202270906e-09,level,3
2023-07-31,1756,0.024574546388389518,0.3033810098415449,level,3
2023-08-31,1759,0.05294555687364047,0.02638222605523032,level,3
2023-09-30,1759,0.0046499577086252086,0.845484023090874,level,3
2023-10-31,1763,0.054722421675595365,0.0215741819637443,level,3
2023-11-30,1777,0.02002409949709586,0.39889516041866435,level,3
