score,label,liquidity,horizon,decile,mean_ret,median_ret,win_rate,n_days
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,3,0.005344056577069201,0.009626779665950696,0.5999598957288951,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,4,0.006127988155494525,0.010344615884443183,0.6087828353719671,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,5,0.006128968319940797,0.010258558551892729,0.609785442149589,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,6,0.00601213977387816,0.010037565398776989,0.6109885702827351,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,7,0.006033100603042525,0.010110237782266456,0.6176057750150391,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,8,0.005135777605538877,0.009039202466559508,0.6119911770603569,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,9,0.005129546567864749,0.008467134974136913,0.6188089031481853,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,10,10,0.003752175569626585,0.005681478323932783,0.6033687587728093,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,1,0.013394772218962398,0.01505836137802881,0.5899136025718305,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,2,0.012071317104900017,0.01525154494048835,0.5959413301185453,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,3,0.011290787301565708,0.015091809869648264,0.5979505726341169,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,4,0.012322668509803798,0.015087590716803429,0.6122161944946755,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,5,0.011748527096094053,0.014697094515936635,0.6114124974884468,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,6,0.011843718863219334,0.014073709345990348,0.6094032549728752,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,7,0.011422187307549524,0.01509088252824835,0.6188466947960619,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,8,0.01038010942801606,0.013645464731186824,0.6196503918022905,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,9,0.009722213940615105,0.012833452360864153,0.6248744223427768,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),ex_bottom20pct,20,10,0.007810345993087644,0.010420083058833518,0.6248744223427768,4977
